
🇨🇳央视IPTV,#genre#
深圳卫视,http://123.149.42.39:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$郑州新郑市电信
山东卫视,http://123.149.42.39:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$郑州新郑市电信
天津卫视,http://123.149.42.39:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$郑州新郑市电信
东南卫视,http://123.149.42.39:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$郑州新郑市电信
江西卫视,http://123.149.42.39:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$郑州新郑市电信
青海卫视,http://123.149.42.39:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$郑州新郑市电信

河南卫视,http://119.125.130.142:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
河南卫视,http://119.125.130.142:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
东方卫视,http://119.125.130.142:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
云南卫视,http://119.125.130.142:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
北京卫视,http://119.125.130.142:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
北京卫视,http://119.125.130.142:9901/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
四川卫视,http://119.125.130.142:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
大湾区卫视,http://119.125.130.142:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
天津卫视,http://119.125.130.142:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
安徽卫视,http://119.125.130.142:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
少儿卫视,http://119.125.130.142:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
山东卫视,http://119.125.130.142:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
山西卫视,http://119.125.130.142:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
广东卫视,http://119.125.130.142:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
广西卫视,http://119.125.130.142:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
江苏卫视,http://119.125.130.142:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
江西卫视,http://119.125.130.142:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
浙江卫视,http://119.125.130.142:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
深圳卫视,http://119.125.130.142:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
湖北卫视,http://119.125.130.142:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
湖南卫视,http://119.125.130.142:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
贵州卫视,http://119.125.130.142:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
辽宁卫视,http://119.125.130.142:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
重庆卫视,http://119.125.130.142:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
陕西卫视,http://119.125.130.142:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
黑龙江卫视,http://119.125.130.142:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
██████████
🇨🇳河南地方,#genre#
鹤壁新闻综合,http://150.158.10.195:80/dxxw.php?id=hb1$腾讯云
安阳新闻综合,http://150.158.10.195:80/dxxw.php?id=ay1$腾讯云
安阳新闻综合,http://zhpull.dxhmt.cn:80/anyang/7e3b40563af54e2f9f48e2c67c5d9fab/playlist.m3u8$zhp
河南卫视,http://150.158.10.195:80/dxxw.php?id=hnws$腾讯云
河南梨园,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8$live
移动戏曲,http://live.dxhmt.cn:9080/19903718786/a9aab4c5eef74da18d684c75c6dd7e10.m3u8$live
河南曲艺,http://live.dxhmt.cn:9080/19903718786/854deb36f8db4c9098cad18cc35bd632.m3u8$live

移动戏曲,http://123.160.174.149:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$郑州管城区电信
河南戏曲,http://123.160.174.149:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$郑州管城区电信
河南都市,http://123.160.174.149:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$郑州管城区电信
河南民生,http://123.160.174.149:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$郑州管城区电信
河南法治,http://123.160.174.149:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$郑州管城区电信
河南新闻,http://123.160.174.149:85/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$郑州管城区电信
河南公共,http://123.160.174.149:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$郑州管城区电信


河南都市,http://1.198.10.246:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$郑州二七区电信
河南民生,http://1.198.10.246:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$郑州二七区电信
河南法治,http://1.198.10.246:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$郑州二七区电信
河南电视剧,http://1.198.10.246:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$郑州二七区电信
河南新闻,http://1.198.10.246:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$郑州二七区电信
河南戏曲,http://1.198.10.246:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$郑州二七区电信
武术世界,http://1.198.10.246:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$郑州二七区电信

河南戏曲,http://1.192.246.101:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$郑州金水区电信
金鹰卡通,http://1.192.246.101:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$郑州金水区电信

河南都市,http://123.149.42.39:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$郑州新郑市电信
河南民生,http://123.149.42.39:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$郑州新郑市电信
河南法治,http://123.149.42.39:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$郑州新郑市电信


河南卫视,http://150.158.10.195:80/dxxw.php?id=hnws$腾讯云
河南梨园,http://150.158.10.195:80/dxxw.php?id=hnly$腾讯云
移动戏曲,http://150.158.10.195:80/dxxw.php?id=ydxj$腾讯云
河南都市,http://150.158.10.195:80/dxxw.php?id=hnds$腾讯云
河南民生,http://150.158.10.195:80/dxxw.php?id=hnms$腾讯云
河南法治,http://150.158.10.195:80/dxxw.php?id=hmfz$腾讯云
河南新闻,http://150.158.10.195:80/dxxw.php?id=hnxw$腾讯云
河南公共,http://150.158.10.195:80/dxxw.php?id=hngg$腾讯云
河南乡村,http://150.158.10.195:80/dxxw.php?id=hnxc$腾讯云
河南电视剧,http://150.158.10.195:80/dxxw.php?id=hndsj$腾讯云
文物宝库,http://150.158.10.195:80/dxxw.php?id=wwbk$腾讯云
武术世界,http://150.158.10.195:80/dxxw.php?id=wspd$腾讯云
河南曲艺,http://150.158.10.195:80/dxxw.php?id=jczy$腾讯云
象视界,http://150.158.10.195:80/dxxw.php?id=xsj$腾讯云

河南都市,http://v4d.xiepeiru.top:1123/iptv/hm/HeNanDuShi$v4d
河南民生,http://v4d.xiepeiru.top:1123/iptv/hm/HeNanMinSheng$v4d
河南法治,http://v4d.xiepeiru.top:1123/iptv/hm/HeNanFaZhi$v4d

河南都市,http://1.94.31.214/php/hntv.php?id=hnds$1.94
河南卫视,http://1.94.31.214/php/hntv.php$1.94

郑州商都频道,http://qwt.zhibotv.top:2016/全网通.php?id=郑州商都频道$洛阳市移动
郑州新闻综合,http://qwt.zhibotv.top:2016/全网通.php?id=郑州新闻综合$洛阳市移动
郑州文体频道,http://qwt.zhibotv.top:2016/全网通.php?id=郑州文体频道$洛阳市移动
郑州影视戏曲,http://qwt.zhibotv.top:2016/全网通.php?id=郑州影视戏曲$洛阳市移动
郑州妇女儿童,http://qwt.zhibotv.top:2016/全网通.php?id=郑州妇女儿童$洛阳市移动
郑州都市生活,http://qwt.zhibotv.top:2016/全网通.php?id=郑州都市生活$洛阳市移动

郑州新闻综合,http://150.158.10.195:80/dxxw.php?id=zz1$腾讯云
开封新闻综合,http://150.158.10.195:80/dxxw.php?id=kf1$腾讯云
平顶山新闻综合,http://150.158.10.195:80/dxxw.php?id=pds1$腾讯云
洛阳新闻综合,http://150.158.10.195:80/dxxw.php?id=ly1$腾讯云
新乡新闻综合,http://150.158.10.195:80/dxxw.php?id=xx1$腾讯云
焦作新闻综合,http://150.158.10.195:80/dxxw.php?id=jz1$腾讯云
许昌新闻综合,http://150.158.10.195:80/dxxw.php?id=xc1$腾讯云
三门峡新闻综合,http://150.158.10.195:80/dxxw.php?id=smx1$腾讯云
南阳新闻综合,http://150.158.10.195:80/dxxw.php?id=ny1$腾讯云
商丘新闻综合,http://150.158.10.195:80/dxxw.php?id=sq1$腾讯云
信阳新闻综合,http://150.158.10.195:80/dxxw.php?id=xy1$腾讯云
周口新闻综合,http://150.158.10.195:80/dxxw.php?id=zk1$腾讯云
济源新闻综合,http://150.158.10.195:80/dxxw.php?id=jy1$腾讯云

鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
淇县电视,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
上蔡综合,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
宝丰综合,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
通许综合,http://tvpull.dxhmt.cn:9081/tv/10222-1.m3u8
罗山综合,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
浚县一套,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
辉县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8
上街电视,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
新乡县电视,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
新郑综合,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
舞钢新闻综合,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
汤阴综合,http://tvpull.dxhmt.cn:9081/tv/10523-1.m3u8
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
鹿邑新闻,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
长垣综合,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
永城新闻,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
西平综合,http://tvpull.dxhmt.cn:9081/tv/11721-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
平舆综合,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
新密新闻,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
封丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
尉氏综合,http://tvpull.dxhmt.cn:9081/tv/10223-1.m3u8
新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
沁阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
原阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
获嘉综合,http://tvpull.dxhmt.cn:9081/tv/10724-1.m3u8
太康综合,http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
杞县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
舞阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
孟州综合,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
淅川综合,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
卫辉综合,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
遂平一套,http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
建安综合,http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
安阳新闻,http://tvpull.dxhmt.cn:9081/tv/10522-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
鲁山综合,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
延津综合,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
孟津新闻,http://tvpull.dxhmt.cn:9081/tv/10322-2.m3u8
开封新闻综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8?zhend
宜阳综合,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
内黄综合,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend

安阳县新闻综合,http://live.dxhmt.cn:9081/tv/10522-1.m3u8
温县综合,http://live.dxhmt.cn:9081/tv/10825-1.m3u8
渑池综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8
卫辉综合,http://live.dxhmt.cn:9081/tv/10781-1.m3u8
尉氏综合,http://live.dxhmt.cn:9081/tv/10223-1.m3u8
义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
浚县,http://live.dxhmt.cn:9081/tv/10621-1.m3u8
周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
武术世界,http://live.dxhmt.cn:9080/live/yshnpre.m3u8
宜阳综合,http://live.dxhmt.cn:9081/tv/10327-1.m3u8
新郑,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
泌阳综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8
宝丰,http://live.dxhmt.cn:9081/tv/10421-1.m3u8
新蔡,http://live.dxhmt.cn:9081/tv/11729-1.m3u8
沈丘新闻综合,http://live.dxhmt.cn:9081/tv/11624-1.m3u8
项城电视,http://live.dxhmt.cn:9081/tv/11681-1.m3u8
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8
汝阳,http://live.dxhmt.cn:9081/tv/10326-1.m3u8
淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
通许,http://live.dxhmt.cn:9081/tv/10222-1.m3u8
舞钢,http://live.dxhmt.cn:9081/tv/10481-1.m3u8
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8
鲁山,http://live.dxhmt.cn:9081/tv/10423-1.m3u8
新安电视,http://live.dxhmt.cn:9081/tv/10323-1.m3u8
罗山电视,http://live.dxhmt.cn:9081/tv/11521-1.m3u8
孟州电视,http://live.dxhmt.cn:9081/tv/10883-1.m3u8
郏县,http://live.dxhmt.cn:9081/tv/10425-1.m3u8
义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
叶县电视,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
栾川新闻,http://live.dxhmt.cn:9081/tv/10324-1.m3u8
济源电视一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8
河南曲艺,http://live.dxhmt.cn:9080/19903718786/854deb36f8db4c9098cad18cc35bd632.m3u8
鹤岗新闻综合,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8


安阳新闻综合,http://zhpull.dxhmt.cn:80/anyang/7e3b40563af54e2f9f48e2c67c5d9fab/playlist.m3u8$zhp
安阳科教,http://zhpull.dxhmt.cn:80/anyang/24edb37167474b17948c6fbaf09890b8/playlist.m3u8$zhp
范县新闻综合,http://live.dxhmt.cn:9080/13603832636/13abd3089d9c47058fe34c49a6182981.m3u8$zhp
濮阳县电视,http://zhpull.dxhmt.cn/puyangxian/0779dbf4086a455fa1f36e3d56740a41/playlist.m3u8$zhp
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8$zhp
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8$zhp
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend$zhp
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend$zhp
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8$zhp
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8$zhp


██████████
🇨🇳数字电视,#genre#

2025年315晚会,https://v.cdnlz21.com/20250316/7262_e70c8692/index.m3u8

CHC家庭影院,http://qwt.zhibotv.top:2016/全网通.php?id=CHC家庭影院$洛阳市移动
CHC影迷电影,http://qwt.zhibotv.top:2016/全网通.php?id=CHC影迷电影$洛阳市移动
CHC动作电影,http://qwt.zhibotv.top:2016/全网通.php?id=CHC动作电影$洛阳市移动
CHC动作电影,http://117.114.153.28:8188/TV00000000000000000093@HHZT$北京市全网通
CHC家庭影院,http://117.114.153.28:8188/TV00000000000000000092@HHZT$北京市全网通
CHC影迷电影,http://117.114.153.28:8188/TV00000000000000000094@HHZT$北京市全网通
国家地理,http://117.114.153.28:8188/TV00000000000000000112@HHZT$北京市全网通
CHC影迷电影,http://5vn.cn:9003//hls/92/index.m3u8$5vn
CHC动作电影,http://5vn.cn:9003//hls/91/index.m3u8$5vn
CHC家庭影院,http://5vn.cn:9003//hls/93/index.m3u8$5vn
CHC动作电影,http://hzzzz530.com:4022/udp/239.69.1.242:11094$hz
CHC动作电影,http://www.189pan.cn:8008/udp/239.252.219.85:5140$189
CHC家庭影院,http://itv.iptv1688.top:2016/itv.php?id=CHC家庭影院$itv
CHC动作电影,http://ndnas.top:3300/udp/225.1.4.208:1261$ndn
CHC家庭影院,http://qjrhc.jydjd.top:2911/udp/224.1.100.149:11111$qjr
CHC动作电影,http://qjrhc.jydjd.top:2911/udp/224.1.100.132:11111$qjr
CHC动作电影,http://qjrhc.jydjd.top:2911/udp/224.1.100.131:11111$qjr
天映,http://119.125.130.142:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
珠江电影,http://119.125.130.142:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
谍战剧场,http://119.125.130.142:9901/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
山歌,http://119.125.130.142:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&down=1$梅州五华县电信
1905电影网,http://150.138.77.132:10037/1905电影网.php?id=1905
1905电影网,http://150.138.77.132:10037/1905电影网.php?id=1905a
1905电影网,http://150.138.77.132:10037/1905电影网.php?id=1905b
1905电影网(轮播),http://120.76.248.139/live/lunbo/ssdy.m3u8&id=1905a
天映,http://php.jdshipin.com/smt.php?id=Celestial
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
星光视界,https://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
美亚电影,http://ali.hlspull.yximgs.com/live/41e1f2ff345c03d5b0dff659db70af54.flvJJ
斗地主,http://tc-tct.douyucdn2.cn/dyliveflv1a/488743rAHScWyyII_2000.m3u8?wsAuth=fd695c444eeee99cc6122ed396c805ba&token=cpn-androidmpro-0-488743-df8b1830ef2e6ce156759645768df95bf77749da61fcc901&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2$hlspull
JJ斗地主,http://huanqiuzhibo.cn/manifest/douyu.php?id=488743$hua
JJ斗地主,http://zzy789.xyz/douyu1.php?id=488743$zzy789
JJ斗地主,https://live.laobaitv.net/huya/jjworld
出奇智胜斗地主,https://live.laobaitv.net/huya/139168
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
重温经典,https://cdn3.163189.xyz/live/cwjd/stream.m3u8
电影轮播,https://live.laobaitv.net/huya/11342412
周星驰,https://live.laobaitv.net/huya/25646817
██████████

🎵MTV现代,#genre#
放不下你怎么放过自己,https://vd3.bdstatic.com/mda-pj4c6e87s0ci3ted/sc/cae_h264/1696501509660065032/mda-pj4c6e87s0ci3ted.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1697641408-0-0-b7f5254969edb250ed51a501418c3a66&bcevod_channel=searchbox_feed&pd=1&cr=2&cd=0&pt=3&logid=0208550516&vid=6049803654467634781&klogid=0208550516&abtest=112954_1-113704_1
放不下你怎么放过自己,http://em.21dtv.com/songs/100006604.mkv$半吨兄弟
放不下你怎么放过自己,http://em.21dtv.com/songs/720/100010484.mkv$大潞
